题目,朝代,作者,内容
壬申上元同衮甫纕蘅默园游厂肆,清末民国初,陈宝琛,岁华犹属旧皇都，士女肩摩了不殊。时好略从陈列见，昔游遍数辈流无。烽尘稍远应知幸，羁绁馀闲偶寄娱。廿有一番度元夕，未忘夜饮两峰图。
衮甫纕蘅正月十九日招集西长安街广和饭庄广和居旧庖也,清末民国初,陈宝琛,元宵既过庙市收，燕九空巷为郊游。诗人渊居念气类，广坐设食勤命俦。酒家逐时有代谢，风味依旧宣南留。潘鱼江豉虽晚出，例以陶菜美可羞。曩时何翁接衡宇，诸孙捧杖勤相酬。冷官遗闲但文酒，入林矧尽嵇阮流。再来孤星已向曙，炉下岁纪周复周。孑遗樊郭亦舍去，忍更扶路吟山邱？使君新归主风雅，喜挈曹邺传觥筹。陵迁谷变况细琐，一醉倘可忘千忧。诗肠搜枯讵胜酒，幸君举白毋吾浮。
壬申上巳十刹海禊集分韵得栖字,清末民国初,陈宝琛,闲云不归无定栖，芳辰无复寻故蹊。东风吹柳作新绿，玉泉放闸瑩玻瓈。廿年禊集无此盛，觞咏数突过会稽。冷人怀旧藉存古，凭槛且喜春光齐。永和诸贤何可望，相对如醉周馀黎。视今犹昔后敢必，望里宫树终凄迷。题名鉴形愧糠枇，转眼陈迹鸿留泥。南天兵尘幸净祓，准拟明岁陪桑溪。
仁先以正红勺药索和,清末民国初,陈宝琛,宣和画㡧供花王，国艳还严近侍装。自掬赤心修制草，且醺蓝尾尽离觞。胜流谁称簪双髻？正色偏留殿众芳。从此丰台添掌故，带围端不羡维扬。
四月二十日割额瘤作,清末民国初,陈宝琛,不材而寿乃生瘿，几死散人与木等。初但一粟渐如樱，隆起盥颒动为梗。爱我誉之为肉珠，證以黄檗额发炯。珠名则美疣实赘，坐大谁能摘梅杏？养痈不割且自溃，毒螫内侵恐成眚。饰巾待尽年复年，卒累医师试锋颖。忍痛须臾古恒有，苟全斯世已过幸。愤甚或察贾逵忠，斫取要异杜预颈。天庭顿豁障碍去，还我本来镜中影。寸肤亦是遗体馀，齿发并收共一皿。
题仁先纪恩室,清末民国初,陈宝琛,患难君臣骨肉同，旅庐鳞杂费宸衷。太官供具方兹褊，大第酬勋孰与隆？陆九解衣惊受宠，冬郎留烛怆怀忠。一楼不似鸣稽古，在莒能忘涕泪中？
次韵苏盦壬申九日,清末民国初,陈宝琛,高山溯自太王荒，车马东来四百霜。天近见龙犹在野，秋深旅雁总随阳。中兴未尽烦回纥，太简谁能议子桑？可慰旧京佳气望，别来吟鬓觉微苍。
次韵酬苏盦,清末民国初,陈宝琛,启东兴盛并陪京，迁地因时世莫惊。日角重光宜受玺，雪花九月助餐英。诸君好勒浯溪颂，老我归寻息壤盟。赠策衰庸何敢比，从来王道视人情。
散原少予五岁今年八十矣记其生日亦九月赋寄庐山,清末民国初,陈宝琛,平生相许后凋松，投老匡山第几峰？见早至今思曲突，梦清特地省闻钟。真源忠孝吾犹敬，馀事诗文世所宗。五十年来彭蠡月，可能重照两龙钟？
肃忠亲王中原驻马图为王子宪真题,清末民国初,陈宝琛,入关拯黎元，东归抚故宇。遥遥三百祀，神孙实缵祖。前驱郁孤忠，不慭遗此辅。缅怀十王亭，后贤足材武。
赠族子樵琴,清末民国初,陈宝琛,谢门高足亢吾宗，老作边荒识字农。垦地百方贤禄仕，囊诗千首傲侯封。风沙塞漠重开国，云树家山未息烽。寒月再圆看又缺，何时同听水斋钟？
清官良齐宗亲黔游得王文成铜像其师三岛中洲毅为之记装卷属题 其一,清末民国初,陈宝琛,谪宦龙场讲学年，铸金黔徼衍薪传。不图私淑瀛洲客，载上归舟到日边。
清官良齐宗亲黔游得王文成铜像其师三岛中洲毅为之记装卷属题 其二,清末民国初,陈宝琛,儒术能为耆定功，泱泱表海见雄风。服膺师训尊心学，不独文同理亦同。
辽阳黄黎雍式叙征题千山觅句图久无以报东来题寄,清末民国初,陈宝琛,此行未见黄松客，欠上千山揽盛秋。长白一支雄秀最，辽东三老典刑留。万方稔乱群薰穴，七字高吟独倚楼。早晚献诗还扈跸，仙人台上望神州。
金静庵毓黻黄黎雍来访旋别却寄,清末民国初,陈宝琛,惠然双璧座生光，离合匆匆意特长。举世沸羹操古调，满城艳冶抱孤芳。应求政以斯文重，衰耄犹难结习忘。终拟相从倾底里，夜来梦已到辽阳。
袁洁珊参议金铠用京惊韵见赠次和兼以留别,清末民国初,陈宝琛,倾盖题襟忆旧京，十年世事剧堪惊。笺诗不尽沿高密，论道端宜直迩英。万态浮云殊善幻，一心白水未渝盟。望衡两月经过数，何限关山别后情。
题万公雨葵园剪烛图予寓居即公雨经宿处葵园前厅也,清末民国初,陈宝琛,园葵不拔表倾阳，刻烛朋簪迭此堂。却动衰翁三宿恋，连宵诗梦绕离肠。
车发长春寄别送行诸君子,清末民国初,陈宝琛,渡海瞻天亘七旬，衰癃乞得自由身。永怀旰食勤求瘼，习见谦光笃善邻。有忍故能当大任，不和敢说是忠臣？临分哽咽还延跂，周汉中兴匪异人。
题祝廉先方竹画帧,清末民国初,陈宝琛,吾斋正对泉三叠，万个筼筜深复深。别后每思常入梦，画中偶感几沈吟。拂檐人或憎方直，放笔谁能作丈寻？旧蓄杖材肯刓却，多君述德眷家林。
苏盦避暑大连来书录后村哀惠州弟诗及注并示以近作云残年况味今参透只是生离死别忙寄答其意 其一,清末民国初,陈宝琛,淩寒双竹倏中分，转自裁哀释主廑。废乐故非关阿万，十年丝竹几曾闻？
苏盦避暑大连来书录后村哀惠州弟诗及注并示以近作云残年况味今参透只是生离死别忙寄答其意 其二,清末民国初,陈宝琛,残年如寄让先归，少待黄泉有见时。岁岁相望艰一面，只将死别当生离。
和苏盦海岸二绝 其一,清末民国初,陈宝琛,丈夫穷老益坚壮，漫对飞鸢念少游。四海弥天光价重，正须猛火试精镠。
和苏盦海岸二绝 其二,清末民国初,陈宝琛,泛海高吟浪拍天，风流何减在山年。有生分与同忧乐，多事希文转后先。
黄笃友以先德小鲁观察烟霞洞种梅图属题久未有作而笃友物故怆赋以归其孤,清末民国初,陈宝琛,洞游忆在种梅前，欠及花时再舣船。韵事劫馀总陈迹，后贤怀此亦华颠。一诗逋积吾能负，大梦归休子竟先。剥复天心那可料，尚思留命访臞仙。
题杨云史少室观雪图,清末民国初,陈宝琛,奇峰大月兼高雪，此境人生几得逢？离俗忍寒才办此，衰残恨未缚縢从。
为钱仲仙题梁节庵李子申汪沤客送曾履初诗画卷子,清末民国初,陈宝琛,收取清光作墨痕，分明满纸故人魂。楚弓失得犹波及，一洗衰翁病目昏。
王石谷山水巨幅详载实笈三编蒲生子雅得之为题二绝 其一,清末民国初,陈宝琛,耕烟师事及西庐，先就廉州并肄书。少作滋腴已殊众，当时名辈岂虚誉？
王石谷山水巨幅详载实笈三编蒲生子雅得之为题二绝 其二,清末民国初,陈宝琛,弓玉都亡宝笈空，飘零犹未出寰中。今年虐暑张厅壁，抵得刘褒画北风。
题林天禧篝灯课读图,清末民国初,陈宝琛,儿书一声母一泪，惟有寒灯知此味。世间最苦嫠与孤，及子能养亲不待。林生失估才四龄，壁立十载馀短檠。寸丝粒粟赖宗老，并日继晷严自程。儿未成童出负米，对茹荼蓼甘如荠。积资菽水粗足供，欲报春晖痛天只。乌啼月落霜满林，抚今思往空沾襟。膏销炷烬有时息，耿耿孤儿长此心。
八月廿八日沅叔招为蓬山话旧第二集视所藏明内府写本翰苑群书,清末民国初,陈宝琛,词林典故久灰尘，遗孑相存集旧臣。儒效难为前辈继，朝班曾及中兴辰。观河既耄惭波匿，薰穴争求闵越人。刮目陈编缅千载，不应古意遂沈湮。
序宾先生百龄纪念敬赋,清末民国初,陈宝琛,征商转饟用士人，湘淮以建中兴勋。先生戎幕显儒效，寿不副德官能贫！叙劳褒恤君相事，素位而外皆浮云。遗经垂诫五十载，至竟清白昌后昆。孝思追远有前例，期颐览揆如生存。畿南流爱久祠祀，来格得勿忧黎元？洪吴载笔并吾友，碑记无愧吾何言？此贤在今直星凤，闻风顽薄其廉敦。
次韵苏盦九日,清末民国初,陈宝琛,老向人间尚眼明，见君喜又见新京。风光渐共山川异，心力犹能道路轻。救世匹夫俱有责，忘家我辈岂无情？年年来和重阳什，北海羁居苦待清。
次韵愔仲,清末民国初,陈宝琛,葵无早暮总倾阳，菊已衰残尚耐霜。西日麾戈容可返，北风携手敢嫌凉？此邦渐喜稀桴鼓，隔岁还来就咏觞。民欲天从宁或爽？关山自古有周行。
病山侍郎夏间来觐直讲至八月始归留诗索和次韵寄沪,清末民国初,陈宝琛,否极谁能理乱丝？殷忧启圣此其时。陈谟惠迪亲耆德，凝命维新缵旧基。别久故应前席数，来迟自负盍簪期。心声悱恻犹相及，朝暮江云入梦思。
吴蔚若宫保八十赐寿,清末民国初,陈宝琛,贞元朋辈久凋零，晚及同朝又两星。禁闼梦痕馀箧烛，耆英心学见书屏。兴贤故事工歌雅，增秩殊荣帝锡龄。潘傅后先辉里乘，霓裳一曲会重听。
题仁先唐人诗意画册,清末民国初,陈宝琛,诗中画作画中诗，三昧唐贤圣得知。浑是湖山烟水气，南高峰下月斜时。
次韵答松客,清末民国初,陈宝琛,扪腹朝朝累大官，雪中屋暖不须宽。关山仍岁来奔问，涧谷无心及考槃。谁解倒悬苏世患，忍持迂论责君难？辽东毕竟龙兴地，四海横流底得安？
成容若侍卫致张见阳手札二十九通卷未有顾梁汾秦留仙朱竹坨姜西溟跋荣叔翚观察得之属题 其一,清末民国初,陈宝琛,旷代朱门数轶才，等闲咳唾绝氛埃。展观休盥蔷薇露，兰息芝香拂面来。
成容若侍卫致张见阳手札二十九通卷未有顾梁汾秦留仙朱竹坨姜西溟跋荣叔翚观察得之属题 其二,清末民国初,陈宝琛,片羽人间见且稀，九朝词客首全低。朱秦去后风流断，阁笔沈吟敢浪题？
甲戌元日,清末民国初,陈宝琛,谁分行年过务观？旁人又以儗衡山。愧无文采风流似，傥及承平气象还。庭树手栽聊可荫，门桃亲署莫嫌孱。养生岂外庖丁理，挂壁雕弧不再弯。
题画松为蒲生志中母谢太夫人作,清末民国初,陈宝琛,负雪淩霜不记年，多心多节自来坚。青青柯叶常如旧，阅遍人间海变田。
清明后十日观杏花旸台山复儿随儿褧女及继絜纮綮绂荷樨稻诸孙从,清末民国初,陈宝琛,春寒易误看花人，阴岭阳崖本不均。骤暖料难留过夜，猛风恐又簸成尘。一年韶景容轻负，七憩禅栖未厌频。长愧胜情周与傅，山中迟伫辄经旬。
四月朔观牡丹崇效寺 其一,清末民国初,陈宝琛,由来北胜压南强，不信都燕逊洛阳。红紫纷纷都见惯，今朝刮目御衣黄。
四月朔观牡丹崇效寺 其二,清末民国初,陈宝琛,还披图卷憩僧房，六十年来梦几场。楸树正花吾羡汝，及当平世见朱王。
题吴恪斋为罗稷臣画梅 其一,清末民国初,陈宝琛,颉颃曾薛使重瀛，好学深思有荐评。同抱冬心谁竟展？返魂香里忆平生。
题吴恪斋为罗稷臣画梅 其二,清末民国初,陈宝琛,当年槃敦伏兵戈，朝贡销沈鸭绿波。君自爱才人负国，可曾鸡酒墓门过？
题族孙吉士超山遗爱图,清末民国初,陈宝琛,吾宗家世习勤民，厌直承明墨绶新。治水自完司牧分，立祠曾及去思身。卅年树穫犹遗孑，万本馨香傥降神。至竟此邦风俗厚，相望林社峙湖漘。
西湖法相寺古樟仁先结亭其侧为图属题,清末民国初,陈宝琛,伟此翻风动日材，百千历劫护香台。幸无匠伯操斤顾，抵作缁流结夏来。独树擅奇好山水，把茅隔绝俗氛埃。眼看王迹摧排尽，谁为郊坛古柏哀？
叔毅陪枚老雯青游青原山寺予未获偕雯青为图于帐额枚老有诗时光绪癸未九月也豫侄装标乞题感赋,清末民国初,陈宝琛,五十年来万事非，山门可复似年时？承平扫塔犹无分，衰暮皈禅未有期。吊古却添今昔感，纪游况积死生悲。画师诗老相随尽，墨帐平居尚此遗。
姚惜抱先生使程日记为袁伯夔题 其一,清末民国初,陈宝琛,百年义法重师承，文字能关国废兴。东注风裁撝约学，制科取士讵无凭？
姚惜抱先生使程日记为袁伯夔题 其二,清末民国初,陈宝琛,十篇策问绝深闳，记里闲吟涉笔成。惭愧年时踏陈迹，惯曾暑潦戴星行。
姚惜抱先生使程日记为袁伯夔题 其三,清末民国初,陈宝琛,衡湘一脉起曾吴，私淑衰时尚有徒。传写德容宝心画，祖灯无尽照榛芜。
题杨子勤日知荟说讲义印本后,清末民国初,陈宝琛,圣清极盛稽乾隆，十全五福基补桐。初元日知裒少作，檃括四部光熊熊。六传神孙缵祖绪，遁野听训畴司聪？从臣奉敕上讲义，经纬经史观其通。间征前事藉毖后，长源敬舆孰与忠？暝思晨写斋祓进，对越陟降孚渊衷。廿年龙德有潜见，远蹑王迹都岐丰。是编在御资出治，留副私邸星垂终。改元臣齿正七十，门下称寿群希风。聚珍排印旬月毕，为国龟鉴流无穷。君之撰述重域外，匪独文同心理同。圣功王道乍睹此，得勿纸贵沧溟东？几馀讲筵本家法，嗫嚅世莫疑是翁。
次韵和叔明王孙谢荔支,清末民国初,陈宝琛,王孙竞爽媲二苏，自相琢磨瑾与瑜。十年寝馈山水窟，养就诗笔清而腴。适来尝荔出新什，芳冽有若倾醍醐。投桃区区辱琼报，使我惭汗淋襜襦。溯从宣庙罢方贡，玉食久阙赪虬珠。岭纡海迥况当暑，火伞熏灼逾红炉。色香味变越三宿，奈此冰雪神人肤。殊尤生世限时地，厥包坐让千木奴。谁知奇肱巧创述，能缩亥步翔天途。物同夷蹠异所需，火攻殃及民骇吁。止戈南北傥混一，燥吻计晷频沾濡。君谟之谱香山图，名品要自分精粗。故园绕楼十数株，夏热犹足羞彤除。炎风向阑树已洗，期以明岁心敢渝？阳春难和且趁韵，莫笑拊玉声乌乌。
谢心畬分贻戒台山桃,清末民国初,陈宝琛,合充净供法王台，却渡浑河溷俗埃。若个真能留核种？吾衰久不见花开。老僧寄速亲装笼，居士分甘费数枚。等是与山缘未断，秋凉犹拟就松来。
吴养庵玉泉寻梦图,清末民国初,陈宝琛,旧闻房太尉，夙世永禅师。佛有轮回验，神尤示梦奇。众生难度厄，仁者自行慈。夙夜期无忝，能忘芋味时？
任瑾存以其远祖景泰七年诰轴属题盖其先德抱持于兵燹间仅存者 其一,清末民国初,陈宝琛,立祠祭社迭馨香，诰轴能存五百霜。褒德由来兼教孝，故家旷代踵循良。
任瑾存以其远祖景泰七年诰轴属题盖其先德抱持于兵燹间仅存者 其二,清末民国初,陈宝琛,文字缘深见象贤，清诗美政本家传。三纲不信今真绝，犹宝丝纶景泰年。
